text,label
"역사왜곡논란으로 시놉의 절반가량을 드러내고 새로 쓰고, 알 수없는 이유로 부당한 조기종영을 당했음에도 이만한 퀄리티의 드라마를 만든 제작진, 출연진에게 박수를 보냅니다!",0
재밌게 잘봤습니다~ 결말이 좋네요~,0
종방되어 아쉬워요. 오늘막방도 잘봤어요.방송대본이 꽤 완성도있다는 느낌받았고요. 요즘 드라마들의 막장에 지쳐있었는데 수백향은 정말 바른드라마였던듯해요.악역들도 그리 심하게 어이없지도 않았고요..MBC화이팅!!,0
완전재미있는데. 끝나서 너무아쉬워요. 현대극보다 훨씬보고나면 남는게 많아서 좋은데. 수백향. 최고,0
너무 재밌게 잘보고 있는데 벌써 종영이라니 슬퍼요ㅠ.ㅠ,0
넘 잼있게봤는데 낼 종영이라 아쉽네요 명농과 설난의 사랑이 달달했어요,0
일일 드라마면서 사극이라 특이 했었는데 내용이 짜임새있고 좋았습니다.설난과 명농태자의 사랑이야기가 극의 재미를 더해 주었던것 같습니다.작가님의 다음 작품도 기대해 보겠습니다.,0
올림픽 때문에 결방 많아져서 갑자기 내용이 급전개 됐는데도 재밌어요ㅠㅠㅠ근데 이번 주가 마지막이라니ㅠㅠ유일하게 꼭꼭 챙겨보던 드라마였는데ㅠㅠㅠ너무나도 아쉬워요ㅠㅠㅠ더 연장해주지ㅠㅠㅠ,0
너무재밌는데이번주가끝이라니요오늘은 눈물이 줄줄흐르네요ㅜㅜ,0
그래도 세부적으론 역사적 사실을 배경으로 한 것들도 많아서 찾아보는 재미도 있었답니다. 일일 사극 유일하게 다 본 드라마예요 요새같이 어처구니 없는 설정과 막장 이미 어디서 본 궁중암투 연출로 덕지덕지 스토리 이어가는 웃기지도 않는 드라마들 속에서,0
1회부터 지금까지 한번도 빠뜨리지 않고 보는 유일한 드라마!!넘넘 재밌다.다음주가 마지막인 것이 아쉽지만..ㅜㅜ행복한 결말로 끝났으면 좋겠다.,0
넘 재밌게 보고있는대 30분이 넘 감질 맛나게..1시간씩하면 얼마나 좋아..완전 재미지고만 종영은 쫌 시청률 핑계 같은대 다른곳에 이중으로 돈이드니 그런건 아닌지 이전 허준은 시청률 더 안좋았는대 .종영은 쫌 넘했다는 재밌구만 완전,0
매일매일 재미있게 시청하고 있습니다. 특히 주인공 수백향의 목소리 넘 이뻐요. 연기도 정말  잘하시구요^^,0
짱재밌음bbbㅎㅎㅎ,0
연기자 이재룡을 다시 보게 된 정말 재밌는 드라마.   시청률 이거 밖에 안되는게 이해 안되는. .,0
올림픽때 결방하는 바람에 한 주 내내 의기소침ㅠ어쩜이리도 삼박자가 잘맞나요~ 스토리도 탄탄하고 배우들의 지독하도록 완벽한 연기에 대사 한 마디 한 마디가 정말정말  대박입니다요! 수백향 끝나면 이제 어떻게 살죠ㅠ 전하를 뵈옵니다. .매일 뵙고싶어요ㅠ,0
이 드라마! 최고입니다. 일단 보면 알게됩니다. 웰메이드 라는걸...,0
앞으로 명농과 설난이 어떻게 해요 불쌍해서ㆍㆍ 넘 재밌는데 가슴아파요ㆍㆍㅠㅠ  어떻게 해피엔딩 안됄까요ㆍㆍ매일매일 수백향보는 시간만 기다리고 있는데 끝남 섭해서 어째요~~ㅠㅠ,0
중간부터  봤는데  너무 잼있어서  1회부터 다시보는데  1회부터  잼있네요  ㅋ10회 줄어서  속상해요 그냥 120부작 으로 끝내지 ㅠㅠ 꼴리티  있는 드라마  ㅋ,0
설희는어떻게사람까지죽이면서공주가되고싶었을까요..설란역배우정말연기잘하는듯bb수백향잼써요!!,0
수백향 너무 재미져요   오늘 도림명탕점ㅋㅋ 아 심장이 쫄깃쫄깃ㅋ 시간 1시간으로 늘렸음 좋겠어요설난 설희 해피엔딩이였으면ㅋ 화이팅,0
설난이가 지동생 끌어내리려고 발악하는거 추하고 징그럽다 인간이 어떻게 저렇게 변하지? 설희에 더 몰입되서인지 설난이가 정이 안가네. 서현진씨가 연기를 잘하는거겠지 화팅입니다 수백향 다들 연기력도 좋고 몰입되네요 이런 드라마가 조기종영이라니.,0
너무 재미있어요~  시작하면 끝나는 느낌입니다.ㅠㅠ  배우 작가 감독 다 최고이신듯!!!,0
재미짐.ㅡ.조기종영반대올시닷!,0
조기종영 앙대용!!!정상종영 돼용!!ㅠㅠ 마니 힘드신가요?아님 엠OO에서지원 아끼는건가요?진짜 잼잇는데ㅠ 다들 연기도 굿잡이공ㅠ왜 그래용 그르지마요ㅠ,0
30분이란게 너무아쉽다.조기종영이사실인가???왜?누구맘데로..이시간대에하는 아줌마용 막장드라마보다 훨났구만..설마 다음에 막장드라마로 시청률 올릴생각인가?그런처사라면  실망임..,0
방송3사 통틀어 유일하게 보는 드라마~사극이 이렇게 잼있을수가있나요~~매회 흥미진진하고  스릴있네요~~줄거리가 탄탄하다는 느낌~~조아요~~이거 보는 낙에 사는데 끝날때가 다되어가서 슬퍼요~~ㅜㅜ조현재씨 짱 멋있어요~~서현진씨 늠 조아요~^^,0
수백향만 기다리는데 최근 결방이 원망스럽네요. 소치도 봐야하고 수백향도 보고프고~,0
너무재미있어요.빨리보고싶어요.,0
잔잔하지만 긴장되기도 하고 잼있네요,0
심각하게 재밌습니다 삼십분 드라마라는게 원망스러울정도입니다,0
너무 좋아요  명농이랑 설난이랑  사랑이 이루어지게 해주세요,0
너무재밌는데 평일마다 기다리는 드라마인디 ㅠㅠ 왜 자꾸 결방 하는지요? ㅡ 0ㅡ^ 너무하십니다요!!! 수백향을 보게해달라 ㅠㅠ,0
너무너무재밌게보고있어요! 중간부터 본방사수했지만 스토리가 탄탄하고 흥미진진해서 1화부터 다찾아서 봤네요 배우들 연기도 어디하나빠지는데가없네요 요새는 수백향만챙겨봐요,0
서현진씨 정말 연기 잘하시는 거 같아요!! 연기대상 때 상 하나라도 탔어야 정상인데 ㅠㅠ,0
회마다 너무 궁굼하고 재미있네요!! 드라마를 별로 안보는데 수백향은 자꾸 보게되네요~ 매일9시가 기다려져용~,0
재밌어요 ~~~배우들연기도 너무잘하고~~스토리도 탄탄하고 유치하지도않고ㅎㅎ,0
요즘 수백향 보는 재미에 사는데.. 조기종영이라니~~~안돼요.절대절대 꼭 다 보여주시길,0
기황후보다 더 재미있게 보는 드라마 입니다.주말보다 평일이 더 좋을 정도로  빠져드는 드라마 입니다.,0
되게 재밌게 보고있어요^^ 관계가 참 복잡해서 재밌어요ㅎㅎ,0
출연자 모두 굉장히잘하시고요 굉장히 재미있어요,0
명농이랑 설난이 너무 조아요 두분...실재로사귀었음좋겟어용ㅋㅋ 수백향짱~,0
드라마를 보며 수백향에 동화되어 진정한 사랑에 대해 생각하게 됩니다,0
너무재밌고 등장인물 다 넘좋아요 도림이 젤카리스마있는거같고 멋있고 구천역도 넘멋져요,0
넘 잼나용~~질질 끌어서 답답하긴 하지만ㅜㅜ오늘 설난이 말 할줄 알았드만 또 말 안했다는속터졍 ~~,0
굿 정말 재미나요 수백향 화이팅,0
설란이가 세자에게 백허그하면서 노랠 부를때  눈물이 핑돌면서 따뜻한가슴을 느꼈다.  드라마가 끝난 지금도 여운이 길게 남으면서 그담회가 기다려진다. 수백향출연진 모두에게 박수를 보내드려요 화이팅!!!,0
너무 괨찮습니다. 스토리 괜찮고. 연속극이라 좀질딜끄는부분은 있어도 과하진 않고.. 수현진의연기도 좋습니다.서우 억역 잘어울리고,0
완전 재밌어요ㅋ 일일극에다 저녁9시 방영이라는 악조건 속에도 참 스토리도 알차고 배우들도 호연이고 좋습니다ㅎ요즘은 평일이 수백향 덕에 기다려집니다ㅎㅎ,0
"재밌어요, 삼국시대는 유교정착 시대가 아닌데, 드라마로 그런 오해들 풀어 줘서 오히려 고마워요",0
오랜만에 사극챙겨보네요~♥ 드라마 내용에 비해 시청률이 별로 안나와서 맘 아파요ㅠㅠ,0
오랜만에 보는 사극이에요 수백향앓이중,0
스토리 탄탄. 배우들 연기력 탄탄.해품달이후 수백향 앓이중.넘 비극으로 가진 않게 해 주셔요.,0
정말 재밌게보는 드라마인데 많이 뜨지 못해서 아쉽네요 수백향팀 짱짱 힘내세여 화이팅,0
모든 배우가 연기력 짱인듯~! 너무너무 재밌어요ㅠㅠ 연말시상식 땜에 결방해서..지금 수백향 앓이중..오늘은 볼 수 있겠죠??ㅋㅋ,0
"결방ㅠㅠㅠ재미나게보고이쏜데ㅠ결방수백향, 기황후줄줄이결방ㅠㅠ수백향,기황후하질안으니까 심심해빨리 8시40이되면좋겠다",0
수백향정말재밌게보고있어요,0
오늘결방..충격이네요..휴,0
수백향짱이에요 !!!!,0
작가님 대본. 감독님 연출.배우들 연기 모두 구멍이 없어서 좋아요. 주말이 두려워지는건 처음임 ㅠㅠ 스케쥴이 빡빡해서 힘드시겠지만 일일드라마라 다행이에요 ㅠㅠ 애써주시는만큼 앞으로 시청률 팍팍 올랐음 좋겠네요.,0
기황후 꺼져 이게 짱이다,0
너무 재밌어용ㅠㅠㅠ빨리 설난이 수백향공주가되는날이오긴ㅠㅠ,0
수백향보는 재미에 푹빠졌어요~요새 젤 재밌는 드라마~,0
너무 흥미진진 잼있어요,0
재밌당 진짜.... ㅋㅋ 시청률 낮은게 이해가 안되용,0
시청률은 낮지만 너무 재밌는 사극이네요^^ 꿀잼,0
설난이가  고생하는 척 하는게  아니라  진짜 고생하는거랑  명농이  정말  독하게 여주인공 대하는게   새로워서 매력적이었는데...스토리 전개도 가림성에피처럼  뻔하지  않아 좋았는데  ...기억상실 이 부디 뻔하게 전개되지  않기를 바랍니다!,0
수백향 덕분에 저녁시간이 너무 기다려집니다. 배우분들 연기도 너무 훌륭하고 스토리 개연성도 좋아요. 일일드라마인게 너무 아쉽네요. 홍보도 많이 되었음 좋았을텐데요.동이랑 선덕여왕 이후로 넘 빠져보고있는 드라마예요 ^^,0
진짜진짜. 잼납니다..삼십분이 너무 짧아염..한시간으로 늘렸으면 좋겠어여..맬맬하면서...요즘 수백량 보는 재미로 일주일 보냅니다...,0
배우들의 연기력도 뛰어나고 스토리 개연성도 훌륭하고 연출도 좋고 전개도 LTE-A 급이에요 ! 일일드라마라는 생각 안 들 정도로 훌륭한 작품입니다. 하루에 30분 밖에 방송하지 않아서 아쉽네요. 일일드라마에서 이렇게 좋은 작품이 나와서 놀랍습니다.,0
1화부터 봐왔는데 정말 재밌습니다! 일일드라마로는 너무 안타까워요!,0
최근에 우연히 봤는데..ㅋ 1회부터 다 찾아봤어요. 완젼 재밌다는~^^,0
재미있어요. ㅋㅋ 다시보고싶다. 그래서다시또 s(￣∇￣)/`(￣∇￣)づ(^0^)~♪Q(^.^Q)＼( ˚ ▽ ˚ ) /＼(^◇^)/＼(^◇^)/(/^o^)/(*^▽^*),0
재밌어요 설난이 연기 너무잘허구 스토리도 재밌어요ㅎㅎㅎ완소 드라마 평일이 기다려져요,0
너무재밋고 배우들이연기를 너무 감칠나게해요  어떤사극보다도 재밌네요 유치하지도않고 일일사극이라 매일볼수있어서너무좋은데 시청률이 생각보다안나와서 제가다속상합니다ㅜㅜ,0
꿀잼!!! 수백향 재밌음♥,0
와~완전잼씀!!ㅠㅠ,0
잘보고있습니다~~~~ 배우님들 연기도 좋고 이야기도 좋고 꿀잼!!!,0
재밌어서 미치겠네...이런데 글 첨 써봅니다,0
말이필요없다. 진짜너무재밌다.♥♥,0
"이거 너무 짧아요 황금시간대 드라마처럼 시간 좀 늘어났음 얼마나 좋을까요ㅋ 몰입도, 중독성 대박이네요",0
이런 드라마가 왜 시청률이 별루 안나오는지아쉬워요~~정말 재미있구 연기자들 연기력도 너무좋아요~~수백향 짱!!!,0
30분이 너무 짧아요 ㅠ,0
조보아가 예쁘다는 생각밖에..,0
이 영화 평점이 왜 박한지 모르겠다 어떻게보면 진부한 소재를 전혀 새롭게 만들었다. 단 1분도 지루하지 않았고 액션이나 스릴러물도 아닌데 긴장감이 넘쳤다. 무엇보다 배우들 OOO기 두번봐라 세번봐라 보고 또 봐라,0
케이블 티비에서 우연히 봤다.  솔직히 한국영화 거의 다 쓰레기라  공짜 표가 생겨도  잘 안 보는데 이 영화는 재밌다. 딱 한 군데 빼놓고 스토리 연기 다 좋음.  '말죽거리 잔혹사 ' 이후로 재밌게 본 영화,0
음악도 좋고 연기도 좋고,0
조보아라는 연기 누군지도몰랐고 처음장면에서 눈알 튀어나왔길래 별로다라고 생각했는데 와 점점 빠져들었음... 마지막 장면 연기 소름돋았음 조보아가 살린 영화라고 생각함,0
조보아 연기 진짜 대박ㅋㅋㅋㅋ 장혁때문에 봤는데 조보아가 살린 영화인것같다,0
"울었다...,,,,'",0
이런걸 얀데레라고 하는거임 존나 무섭네,0
그냥 야하고 이상한 영화 인줄만 알았는데 아니였네요 장혁 팬인데 장혁이 그런영화 찍을리는 없다고 생각했지만 여자 집착이 심하네요 특히 여자들의 집착이 무서움 ㅎㅎㅎ;,0
괜찮네.초반 조보아의 야룻한 로리타성 에로티시즘이랄까 중반의 긴장감 후반의 서스펜스 그리고 파이날 순수의 정화. 그리고 장혁의 뜨거운 공감가는 눈물.,0
몰입도 최고~~Good!!,0
이 영화를 안 본 분들은 꼭 보세요!,0
냉정하게 알바 개소리 집어치우고..별5개다..어벤져스2도 내 기준에서는 별3개다..영화속 스토리를 이해하고보면..조보아 너무 안타깝다..장혁이 마지막에 우는것도 남자들은 이해할꺼다..가정을 지킬려고 했지만 설렘과 사랑이라는 마음은 조보아한테 있었지..,0
"영화는 순수했다. 순수한 여고생과 훈훈한 남자. 근데 여고생이 철이 없었고 자신을 아껴주는 사람이 없었기에 집착병, 일명 얀데레가 생김. 솔까 이거 아는 친구가 격은 얀데레 일이랑 달라서 더 소름이었음. 졸라 재밌음.",0
영화는 그닥인데 주연들 연기력보소 ㄷㄷㄷ,0
"기대 안하고 봤는데, 충분히 재밌는 영화...실제로 충분히 일어날수도 있을법한 소재",0
하 조보아는죽었으면안되는데 ㅠ 엄청이쁘네,0
딴거 안본다 몰입감 굿조보아 굿,0
재밌는데?  조보아 연기 진짜 잘하더라. 장혁 연기도 괜찮았고.,0
야한거 기대하니깐 잼없지 완전 꿀잼 스릴 만점,0
이거 우연찬게 봤는데 잼있음 ㅋㅋ,0
잼낫어용!!! 오나전 이쁨,0
마지막 장면이 잊혀지질 않네요..처음에는 쫌 보기 거북했는데 좋은 영화인듯 합니다..,0
기대안하고 봣는데 손에 땀쥐고 봤네요너무 잘봤어요,0
저는 정말재미잇게봣네요.Vdo가격도 저렴해서 iptv로 구입해서봣는데..야하면서도 공포영화보는듯하면서도 스릴도있으면서..약간의 멜로에.. 두루두루들어간 영화같네요^^,0
나름 괜찮았던 영화! 조보아 연기도 괜찮았고,0
조보아 ....와... 팬 됬음요,0
조보아 그 몽환적인 매력에 빠져든다,0
괜찮았어요 볼만합니다,0
생각보다 재미있어요 극장가서 봐도 돈안아까웠을 영화인것같아요,0
의외의 수작.  평점 8점 줍니다ㅎㅎ 전국의 젊은 남선생님들은 필수로 보세요ㅋㅋ,0
조보아 대박이다....,0
조보아 연기 장난 아니네요.  선우선  장혁도 마찬가지고...,0
재미있게 봤어요...,0
시대적 배경과 전체적인 역사적 흐름이 정말 멋져유ㅠㅠ,0
조보아 진심 천사같다 ㅋ,0
아래 개연성이 없다고요? 껍데기로 보셨나 보네요.,0
둔갑너구리.  세상사는 인간계 하늘계 너구리계 세가지 종족이 구성원으로 살아간다,0
두고두고 볼 수 있는 진짜 명작 드라마!!,0
"명드라마ㅎㅎ 연출,  각본 . 배우들의 연기 다 최고",0
비밀 꿀잼 ♥♥♥♥ 배우들 연기도 좋고 스토리도 탄탄함!!,0
드라마 보면서 많이  운적은 처음이네요 손에 꼽을 드라마에요,0
정말 좋은 드라마였어요ㅠㅠ 지성황정음의 캐미는 진짜 역대급ㅠㅠ,0
아직도 버스정류장에서 지성이 황정음을 뒤에서 안던 장면이 아른거린다 최고의 명장면,0
아 너무 재밌어  한 6편까지 눈물쏟으면서 본 내가 본 영화중 제일슬펐던 드라마 황정음연기짱,0
오랜만에 생각나서 다시 봤는데 역시 최고네요,0
억울함에 가슴 한편이 시큰하게 저리다.,0
와 진짜 이건 말이필요없음 ㅠㅠ  요즘 생각나서 또 보고있는데 너무 재밌음 ㅜㅜ,0
내 인생 드라마임 최고ㅠㅠ,0
진짜재밌다..무거운분위기가지배적이었지만점점둘이변화하는모습을지켜보는게너무즐거웠고가끔웃기기도하면서..사랑스러운커플♥,0
짱이에요! 진짜 재밌고 눈물연기도 엄청 감동이에요ㅜ,0
그냥 내가 딱 좋아하는드라마ㅠ 또 이런드라마 나올까ㅠ,0
진짜이드라마대박상속자들안보고이거볼정도였음,0
황정음연기진짜잘함!!!!,0
오랜만에 너무 좋은 드라마였어요,0
사랑해요지성ㅠㅠㅜ♡♡♡,0
zzang！zzang！zzang！,0
"매회마다 극도의 몰입감을 선사하는 서스펜스의 묘미, 네 배우들의 섬세한 심리묘사와 빈틈없는 연기호흡. 1의 기대치에서 99의 만족감을 얻은 그야말로 흙속의 진주같은 역작",0
드라마보다가 진짜 황정음 걱정되더라 너무 울기도하구 배역이 너무 우울한데 그걸 너무나 소화를 잘하길래 배역에 빠져서 우울하게 보낼까봐 .. 그정도로 연기를 너무 잘했구 빠른전개 좋은연기 이틀만에 다봣음. 황정음 팬될거같다.. ㄷㄷ,0
엄~청 재밌다 황정음짱,0
"기사, 부분 동영상으로 봐 오다가 며칠 전부터 다운받아서 중반부까지 봤는데 좋아요. 스토리가 박진감 넘치고 몰입도도 이만하면 짱인 듯. 다 보고 나면 허전할 듯ㅠ",0
♥좋아요 굿굿 짱짱ㅇ-♥,0
연기대상 상받은거보고 얼마나재밌길래 상을다받는건가 싶어서 봤는데....와 진짜1월1일부터 지금까지 못 헤어나오고있습니다 정말 최고의드라마인듯 ㅜㅜ 몇번을 울었는지 모르겠어요 여운이 많이남네요 16화넘 짧은것같아요 진짜ㅜㅜ,0
이렇게 재밌게 본 드라마도 잘 없는듯!! 진짜 재밌어요!!,0
질질 끌지도 않고 화끈화끈한 진행력을 보여준 최고의 작입니다!!,0
빠져들어서 헤어나지 못하게 하는 명품드라마,0
배우들 연기력 클라스가남다름,0
"내가 진짜 와....아직까지도 여운이 남는 드라마다....동시대에 했던 드라마들과는 비교를 할 수 없는 퀄리티와 긴박감 넘치는 연출, 빠른 전개, 그리고 흥미진진한 스토리!!!!특히 지성, 황정음 연기 엄청 났다....ㅜㅜ아 또보고 싶어..",0
너무 슬프다...ㅠㅠ.. 이 드라마가 사람맘을 들었다 놨다 들었다 놨다.. 미쳐버리겠네.. 황정음 연기 쩌네요... 후속작 나왔음 좋겠어요ㅠㅠ...,0
정말 잘 만든 작품입니다.,0
올해 최고의 드라마! 황정음 연기 압권이었어요,0
"배우,연출,작가 완벽함!! 끝나도 나한테는 끝이 안나...ㅜㅜ",0
짱!짠짜ㅏㅏ아자!!,0
아 ㅠㅠ 이런 드라마 원해요 웰메이드!!!!,0
가을동화 이후로  깊이 빠져서 본 드라마..,0
아 이러케까지 폐인드라마인거 첨이다..정말 재밋엇고 끝난거 넘 아쉽다..ㅠㅠ,0
오랜만에 너무 멋진드라마를 만났습니다..가슴시리도록 아픈사랑...넘 재미있었어요..,0
다시봐도   처음본것처럼 재밌어요.,0
Good Good Very Good~~~,0
오랜만에 정말 재미있는 드라마를 봤습니다.,0
너목들에이어 올해최고의드라마♥강추!,0
드라마 중에 최고. 기억에 남을.,0
배우들겁나연기잘하고스토리도좋음,0
보는 내내 눈물콧물 ㅠㅠ 드라마 잘 안보던 내가 처음으로 끌린 드라마!,0
비밀은 살아있을때 봐야한다,0
재밋다~~~~ㅋㅋㅋ,0
ost도 너무좋고 마지막으로 갈 즈음 좀 아쉬운 부분도 있었지만 오래 기억 될 드라마!! 배우들의 명연기도 정말 좋았습니당,0
"마지막이 살짝 아쉽지만 2013년 가을 최고의 드라마.,",0
넘 좋앗어요 지성이 너무 멋지구 지성앓이 시작중?,0
와...진짜 끝까지 실망안시키는구만!끝으로가면 질질끌거나 흐지부지되는경우도없고 비밀은 그런거없이 진짜 고퀄이라 자부할수있을꺼같다!그리고유정의 감방생활동기들과 해리는극중간중간에나와서 웃을을빵빵터뜨려고 가슴아픈모성애도잘살리고 즉 최고의 드라마였다,0
내가 본 드라마 중에서 최고다!,0
조민혁♥너무 멋있었어요,0
정말 명품드라마... 끝나고 넘 아쉬웠음 ㅠㅠ,0
감동과  여운이 남는 드라마  비밀!!! 최고의 드라마 그동안 진짜 재미있게 봤어요,0
완전재미있었어요ㅠ넘아쉽다끝나서...,0
조토커 눈빛이 다했자나요ㅠㅠ,0
현재까지 내생에 기억될 드라마,0
이다희 짱짱걸 몸매비쥬얼최강,0
"비밀 그리 지루하게 질질끌지도않게 16부작에서 좋은결말로 끝이났다.넘재밌고,내눈물쏙~뺏었는데... 아쉬움이남는다.정음이랑지성이는 못보지만, 다른작품에 빨리나와 볼수있길바란다^^ 비밀고마워~최고였다^^",0
재밌다재밌어 유소뻐니~,0
대박이에요ㅠ 정말 웰메이드드라마!,0
작가님천재ㅠㅠ이런드라마를만들어주셔서감사합니다지성너무좋아요..,0
끝나는순간까지궁금하게만드는,0
사랑은 아파도 할만한거예요^^굿굿굿,0
마지막회보고 여운남은적 첨이다ㅠㅠ,0
처음엔 그저그런 착한남자같은 재미없고 우울한 드라마인줄 알앗다 하지만 채널돌리다 우연히 봣는데 그때부터빠져들엇다 배수빈 황정음 지성의 명품연기와 캐스팅빨인상속자들을 발라버리는 신인작가의 반란 모두맘에든다,0
최고 최고 최고연기력 연출력 대본...완전 집중하게 만드는 드라마...수목을 기다리게 만드는 드라마... 근데 오늘이 마지막이었어ㅜㅜ이제 무슨 낙으로 사나. . .ㅠㅠ,0
결말뭔가찌뿌둥하다ㅠ,0
비밀 그냥 말필요없고 직접 보시면 압니다 bbb,0
최고최고최고!!!~,0
2013 최고 드라마♡,0
2년만에 다시 드라마 봤네요 ^^,0
비밀 진짜 연기력도그렇고 끝까지 좋았던 드라마 짱임bb,0
비밀...아....정말 올해 최고의 드라마였어요,0
스토리랑 연기 다 진짜 좋았어요ㅠㅁㅠ 뒷이야기 궁금하다능,0
눈물 펑펑흘리고 보고있음요 ... 전부다 연기력 장난아니네요,0
진짜 스토리 탄탄.. 눈물나욤,0
안도훈 자수.안도훈자수,0
완전신선함에대박반전에스릴에ㅋㅋㅋ다음드라마들도가끔이렇게신선햇으면좋겠네요ㅋㅋ완전팬임,0
몰입도 짱.지루하지 않고 잼난다,0
"그냥 한마디로 이드라마 너무 좋다,",0
왠만하면 드라마재미있다고 안하는데 오늘 정말 마지막에 대반전이네요...ㅎㄷㄷ앞으로 진짜 연장했으면 좋겠어요..제발 ㅜㅜ,0
10점 만점에 10점~ㅋㅋㅋ 1회부터 너무 재밌게 보고있어요 !!못되게 나오는 출연진들도미워보이지 않는 이 드라마의 매력!홍홍홍..^^ 너무재밌어용^^,0
넘넘재밌게 잘보고있음,0
최고!ㅎㅎ진짜 내 수목은 니가 책임진다,0
완전 짱!!!벌써 마지막회라니ㅠㅠ,0
속도감있고완전재밌어요!!!수요일이빨리왔으면~~정음언니연기보면서따라울었어요ㅠ비밀화이팅!!!,0
힐링했다 살아계신주~~~♡♡♡,0
좋은 영화인데 개봉을 너무 짧게해서 아쉬웠다.,0
진정한 힐링이 있는 영화~!!,0
오오 늘 ㄴㅏ오는 영화형식이 아니라서 너무 좋네요,0
정말 최고입니다...,0
시간이지나 또다시보고 또봐도 감동 눈물 펑펑 다시금 잊은걸 일깨워주네요,0
진정한 소울을 알고 싶다면 할렘으로 가라。하지만、현실이 그렇지 못하다면。。블랙가스펠을 봐라。。,0
좋아요~~~감동의 가스펄~,0
진짜 좋은 다큐멘터리라고 생각한다. 음악을 좋아한다면 두 엄지를 들어일으킬거라 믿는다,0
흑인역사에서 기독교를 뺄 수는 없죠 우리나라의 음악이 과거에 더 발전햇었더라면 지금의 블랙가스펠만큼이나 발전을 할수 있지 않았을까 싶내요.. 흑인이 백인들에게 당한것 만큼이나 우리나라 또한 일제치하에 당하고 맺힌것들이 많으니깐요,0
그야말로 아멘이 절로나온다.,0
"흑인문화,예술에대한 막연한생각들을 풀어볼 수 있는기회인것같아좋았다.",0
"satan , we`re gonna tear your kingdom down!",0
"가스펠이 흑인의 노예시절 마음을 다해 하늘에 찬양하면서 시작했다는 걸 몰랐다. 그 과정이 인위적이지 않고 생활 속에서, 다큐식으로 그려져 마음 깊이 와 닿았던 영화!!!!",0
"헐리우드식 재미와 긴장감은 없지만, 순수한 영화. 흑인들의 삶과 음악, 블랙가스펠에 대해 알 수 있었던 소중한 시간이었습니다!  연습과정과 공연전체를 다큐멘터리 5부작 정도로 나눠서 나와도 좋을 듯. 짧아서 아쉬웠음.",0
영화적인? 측면에서도 나쁘지 않지만 다큐멘터리로서 더 훌륭한것 같습니다! 연기가 아닌 참된 흑인분들의 찬양을 보면서 그리고 그걸배워가는 한국분들을 보면서 '이런게 진실된 노래구나'하고 느꼇습니다,0
간만에 좋은거 보네..,0
못보고내려갔음큰일날뻔했네요 너무좋아요^^,0
우리 삶의 근원을 찾는 영화,0
"구성, 스토리라인, 영화적이려고 하는 요소들은 분명 감점요소지만,이건 뭐.. 가슴이 벅차서 할 말이 없다.. 종교가 없는 내가 왜 눈물이 나는건지..감점하고 10점.",0
이건 가슴으로 보는 영화,0
어메이징 그레이스! 그리고 아리랑!.. 감동입니다.,0
FREEDOM!!  음악과 하늘!!,0
블랙 가스펠이라는 것을 이 영화를 보고 처음 알았다. 정말 지금까지의 블랙 가스펠이 있기까지에 많은 희생과 아픔 등이 있다는 것과 그것 이외에도 기쁨도 있다는 것을 알려준 감동적인 영화다.,0
좋은 음악...아름다운 영화다,0
할렐루야 멋진 영화 감사해요.모두 하나님의 귀한 일꾼들 이십니다.,0
아 행복한 영화. 특히 영화 다 끝나고 배우랑 감독 등등의 이름 나온 후에... 깜짝 쑈로 나온 양동근의 보너스 트랙이 제일 좋았음. 놓치지 마세요! 크리스챤들은 다 좋아할 듯!,0
힐링영화!말로는표현못할영화!직접보세요!!,0
음악은 무엇일까? 음표가 없는 가사만 가지고 노래 연습하는 장면은  악보 울렁증이 있는 내게는 희망과 당당함을 갖게 한다.,0
진짜 신선한 시도 였던거 같아요!!! 흑인들의 삶과 노래를 살펴볼 수 있었고 특히 음악에 소울을 담는다는게 무엇인지 교감한다는게 무엇인지 알 수 있었습니다~~강추!!,0
완전 좋은 영화 ~~ 적극 추천^^,0
소울이 담긴 영화!!! 극장 들어갈땐 별 기대안하고 들어갔는데.. 나올 때. 충만한 소울 품에 안고 나왔음.. 할렘 당장 고고씽하고싶음...,0
겉으로 드러난 내가 아닌 내면의 내가 진정으로 회복되는 근래 보기 드문 영화^^답답했던 가슴이 뻥 뚤리는 시원한 영화였습니다두 번 봤습니다. 볼수록 생명이 살아나는 영화입니다^^강추,0
너무 좋았어요. 삶을 돌아보게하는 주옥같은 명대사... 이런 영화가 흥행해야하는데 ㅠㅠ 블록버스터가 아니면 못 뜨는 한국영화 현실이 안타까워요,0
진정한 마음속 깊이에 있는것이 올라오는 느낌! 저도 마음다해 하나님을 찬양하고 싶은 밤이네여 하이어~~,0
힐링되는 음악 영화네요^^,0
꼭 만들어져야 하는 봐야만 하는 영화. 자유와 행복의 대해 다시 새겨보면서 음악으로 행복충만!,0
배우들 연기 다 좋아요..,0
굿! 꼭 보세요~~~말이 필요없습니다^^,0
블랙 가스펠에서 느껴지는 벅찬 감동...정말 꼭 봐야하는 영화입니다!! 더 많은 곳에서 상영했으면 좋겠네요,0
음악도 좋고 너무 감동적인 영화였어요^^,0
"정말 힐링되는 영화를 오랜만에 만났습니다.슬픔, 감동 모든 감정을 고스란히 느끼고 돌아갑니다. 왠지 이 여운이 오래갈 것 같습니다. 오래도록 오래도록.",0
